 (-2.125015256588205488e-14+7.377930375599173279e-15j)
 (-2.999816913103943296e-14-1.528518471354225545e-13j)
 (3.693869527880786684e-14-1.183891627659414039e-13j)
 (-5.870199303109016259e-14-6.972433047606403356e-14j)
 (-1.097155984198483041e-13-1.590205581770266485e-13j)
 (5.587828335723208653e-14-2.356299665396973281e-13j)
 (1.462239303543594677e-13-6.618131850167817953e-14j)
 (8.717504943562832743e-15-7.497046919873620908e-15j)
 (-6.203292289830790214e-14-1.239542846385036411e-13j)
 (4.759418604807577057e-14-1.807314846982290305e-13j)
 (7.976385458121217251e-14-4.304443039110310950e-14j)
 (-9.819725587208513061e-15-2.037189770989735025e-14j)
 (-1.739593351379191120e-14-5.355059455163510502e-14j)
 (2.622942469346025640e-14-5.530352101016139187e-14j)
 (5.741203167701397086e-15-1.944190572175156900e-14j)
 (6.417589596656874826e-15-7.583415327630448373e-14j)
 (8.218749845210096569e-14-3.995695235075397643e-14j)
 (7.602504121219061652e-14+4.896036311007646242e-14j)
 (-5.061380129481472767e-14+6.013811591658193022e-14j)
 (-6.121328405199918717e-14-1.055440771866209020e-13j)
 (1.051474957787334727e-13-1.179399226168011296e-13j)
 (1.643031589238755382e-13+5.870079011960627148e-14j)
 (-5.339524465168792984e-15+2.101711115034056017e-13j)
 (-1.606399853629054065e-13+7.600306573123841680e-14j)
 (-8.683317556025628222e-14-9.512732008484006924e-14j)
 (1.163245795264310330e-13-1.102358841914543977e-13j)
 (1.735651100669395516e-13+8.710895785537407128e-14j)
 (2.154307750948300448e-14+1.631560759332205976e-13j)
 (-1.098512430662115480e-13+7.103251941324190326e-14j)
 (-8.369526379189466249e-14-5.527560600336090838e-14j)
 (-1.855887471920604237e-14-3.400377434980888498e-14j)
 (-5.115233627377084065e-16-1.756798412661979373e-14j)
 (1.885241000919368929e-14+3.782591171221785467e-14j)
 (7.659378569104777463e-15+1.017782634077931252e-13j)
 (-7.460042301507499157e-14+1.244849163801539021e-13j)
 (-8.420727714987633306e-14-1.151174672918602566e-14j)
 (5.995027281242089983e-14-5.188141161909684615e-14j)
 (1.290196052619838911e-13+4.017751599213016392e-14j)
