1.634704241702317250e+15	1.166340797546008616e+02
1.636468065467194250e+15	2.398942055963487405e+02
1.638231889232071500e+15	1.874595245651194091e+02
1.639995712996948500e+15	1.399250456198959398e+02
1.641759536761825750e+15	2.111981102254896143e+02
1.643523360526702750e+15	1.591893249512219768e+02
1.645287184291580000e+15	2.064800303197967821e+02
1.647051008056457000e+15	2.310564179143134425e+02
1.648814831821334250e+15	2.037162923640013332e+02
1.650578655586211250e+15	2.998251282558703110e+02
1.652342479351088500e+15	2.767739176256834526e+02
1.654106303115965500e+15	2.709083807790125320e+02
1.655870126880842750e+15	3.133281386130698820e+02
1.657633950645719750e+15	2.939589117703963552e+02
1.659397774410597000e+15	3.700949877275561448e+02
1.661161598175474000e+15	4.120198131869495342e+02
1.662925421940351250e+15	3.871177579595149041e+02
1.664689245705228250e+15	4.378123447592218440e+02
1.666453069470105250e+15	4.752263115641748641e+02
1.668216893234982500e+15	5.015052410369239624e+02
1.669980716999859500e+15	5.155386411725486369e+02
1.671744540764736750e+15	4.744127533204889460e+02
1.673508364529613750e+15	5.794508901986846467e+02
1.675272188294491000e+15	6.818703473626360392e+02
1.677036012059368000e+15	6.175097912786956158e+02
1.678799835824245250e+15	7.384982869107755050e+02
1.680563659589122250e+15	7.767089553195985445e+02
1.682327483353999500e+15	7.546420147452672609e+02
1.684091307118876500e+15	7.951535325741438101e+02
1.685855130883753750e+15	8.445515952579812620e+02
1.687618954648630750e+15	9.084563552411184446e+02
1.689382778413508000e+15	9.892020207213525964e+02
1.691146602178385000e+15	1.047208708556161582e+03
1.692910425943262250e+15	1.127959602324047182e+03
1.694674249708139250e+15	1.213216588949559537e+03
1.696438073473016250e+15	1.268662054556260728e+03
1.698201897237893500e+15	1.424524463298902674e+03
1.699965721002770500e+15	1.517285222118996444e+03
1.701729544767647750e+15	1.495031095277264967e+03
1.703493368532524750e+15	1.620272677964359900e+03
1.705257192297402000e+15	1.708090587199939819e+03
1.707021016062279000e+15	1.777406776215268565e+03
1.708784839827156250e+15	1.881527259733525170e+03
1.710548663592033250e+15	1.982208966589835427e+03
1.712312487356910500e+15	2.085556298925266674e+03
1.714076311121787500e+15	2.197028532694071146e+03
1.715840134886664750e+15	2.432434979566732181e+03
1.717603958651541750e+15	2.606451244748292538e+03
1.719367782416419000e+15	2.686082218242399904e+03
1.721131606181296000e+15	2.742045379939201666e+03
1.722895429946173250e+15	2.894467941002321822e+03
1.724659253711050250e+15	3.100033599525646878e+03
1.726423077475927500e+15	3.132821702162376823e+03
1.728186901240804500e+15	3.397899145870014763e+03
1.729950725005681500e+15	3.737239677035293425e+03
1.731714548770558750e+15	3.888155802787546691e+03
1.733478372535435750e+15	4.270556595845707307e+03
1.735242196300313000e+15	4.632741612986511427e+03
1.737006020065190000e+15	4.711624455585866599e+03
1.738769843830067250e+15	4.726099519112685812e+03
1.740533667594944250e+15	4.691460232864830687e+03
1.742297491359821500e+15	4.587141102797115309e+03
1.744061315124698500e+15	4.888485187831758594e+03
1.745825138889575750e+15	5.312709609796434052e+03
1.747588962654452750e+15	5.817933909584780849e+03
1.749352786419330000e+15	6.329617132560224491e+03
1.751116610184207000e+15	6.734491709323790928e+03
1.752880433949084250e+15	6.952384502029980467e+03
1.754644257713961250e+15	7.301164640755819164e+03
1.756408081478838500e+15	7.579702509344027021e+03
1.758171905243715500e+15	7.699267398076399331e+03
1.759935729008592500e+15	7.944899595770014457e+03
1.761699552773469750e+15	8.235128422467281780e+03
1.763463376538346750e+15	8.569783956563163883e+03
1.765227200303224000e+15	9.005084419599816101e+03
1.766991024068101000e+15	9.472312394743357800e+03
1.768754847832978250e+15	9.963107500167248872e+03
1.770518671597855250e+15	1.023086396087886533e+04
1.772282495362732500e+15	1.034550516896896079e+04
1.774046319127609500e+15	1.018290500736565264e+04
1.775810142892486750e+15	1.026278589998445568e+04
1.777573966657363750e+15	1.048619863279344827e+04
1.779337790422241000e+15	1.092233889357679982e+04
1.781101614187118000e+15	1.205194552904390366e+04
1.782865437951995000e+15	1.357642907800983085e+04
1.784629261716872250e+15	1.447949056722892783e+04
1.786393085481749500e+15	1.563139302606126148e+04
1.788156909246626500e+15	1.702666718091322400e+04
1.789920733011503500e+15	1.664789867679439340e+04
1.791684556776380750e+15	1.623437467340737385e+04
1.793448380541257750e+15	1.593458779615961248e+04
1.795212204306135000e+15	1.561602463417975196e+04
1.796976028071012000e+15	1.574859893173646560e+04
1.798739851835889250e+15	1.739250374776469107e+04
1.800503675600766250e+15	1.898730284890571784e+04
1.802267499365643500e+15	2.057956236431776779e+04
1.804031323130520500e+15	2.251405264494635048e+04
1.805795146895397750e+15	2.377181267933060371e+04
1.807558970660274750e+15	2.427763672300884355e+04
1.809322794425152000e+15	2.298202762325100775e+04
1.811086618190029000e+15	2.149455798396849423e+04
1.812850441954906000e+15	2.015664247028184400e+04
1.814614265719783250e+15	1.939086472986189256e+04
1.816378089484660500e+15	1.891540409254834231e+04
1.818141913249537500e+15	1.859520214173632485e+04
1.819905737014414500e+15	1.859633781990152420e+04
1.821669560779291750e+15	1.900061212808540222e+04
1.823433384544168750e+15	1.927119724051897720e+04
1.825197208309046000e+15	1.929528183868512860e+04
1.826961032073923000e+15	1.842506793528123671e+04
1.828724855838800250e+15	1.822051055273741804e+04
1.830488679603677250e+15	1.853037182778219358e+04
1.832252503368554500e+15	2.277610655202124326e+04
1.834016327133431500e+15	2.571553726346941767e+04
1.835780150898308750e+15	2.461116343897472689e+04
1.837543974663185750e+15	2.251310336426241702e+04
1.839307798428063000e+15	1.984928868889241130e+04
1.841071622192940000e+15	2.171724862073287659e+04
1.842835445957817000e+15	2.285941644623566026e+04
1.844599269722694250e+15	2.235797114276089633e+04
1.846363093487571500e+15	2.117493877632790100e+04
1.848126917252448500e+15	1.964586053204898417e+04
1.849890741017325500e+15	1.860303333558016311e+04
1.851654564782202750e+15	1.757884382801265747e+04
1.853418388547079750e+15	1.658796371090930552e+04
1.855182212311957000e+15	1.711116841684082829e+04
1.856946036076834000e+15	1.848411794310610276e+04
1.858709859841711250e+15	1.917434541839430676e+04
1.860473683606588250e+15	1.992561617690993444e+04
1.862237507371465500e+15	2.093574500583175904e+04
1.864001331136342500e+15	2.026280103173779207e+04
1.865765154901219750e+15	1.831120123127207262e+04
1.867528978666096750e+15	1.598701017074942865e+04
1.869292802430974000e+15	1.373062011369572429e+04
1.871056626195851000e+15	1.213371365475611128e+04
1.872820449960728000e+15	1.147072682294863262e+04
1.874584273725605250e+15	1.196388818938956319e+04
1.876348097490482500e+15	1.274084622722091990e+04
1.878111921255359500e+15	1.362189958497368025e+04
1.879875745020236500e+15	1.417604302177648788e+04
1.881639568785113750e+15	1.406453586024544893e+04
1.883403392549990750e+15	1.220245918368296770e+04
1.885167216314868000e+15	1.073595767586252623e+04
1.886931040079745000e+15	9.605757856904678192e+03
1.888694863844622250e+15	8.603651920343105303e+03
1.890458687609499250e+15	7.692542490711901337e+03
1.892222511374376500e+15	7.842810912323448974e+03
1.893986335139253500e+15	8.140945543767079471e+03
1.895750158904130750e+15	8.785255018977568398e+03
1.897513982669007750e+15	9.276076851998266648e+03
1.899277806433885000e+15	9.636942862828958823e+03
1.901041630198762000e+15	9.214274257596802272e+03
1.902805453963639000e+15	8.564838799243720132e+03
1.904569277728516250e+15	7.688424653157896500e+03
1.906333101493393500e+15	6.781723562177710846e+03
1.908096925258270500e+15	5.774334191507776268e+03
1.909860749023147500e+15	5.186271031717587903e+03
1.911624572788024750e+15	5.112563025278942405e+03
1.913388396552901750e+15	5.243477628680871021e+03
1.915152220317779000e+15	5.478776277176736585e+03
1.916916044082656000e+15	5.569311881650442047e+03
1.918679867847533250e+15	5.599811751674628795e+03
1.920443691612410250e+15	5.111638843996799551e+03
1.922207515377287500e+15	4.661158694914329317e+03
1.923971339142164500e+15	4.316562957353359707e+03
1.925735162907041750e+15	3.941115604388454813e+03
1.927498986671918750e+15	3.528061720489992695e+03
1.929262810436796000e+15	3.275990004004304865e+03
1.931026634201673000e+15	3.117346592872065230e+03
1.932790457966550000e+15	3.158977237462431276e+03
1.934554281731427250e+15	3.247952382919712818e+03
1.936318105496304500e+15	3.202852386321001177e+03
1.938081929261181500e+15	3.122202396813438099e+03
1.939845753026058500e+15	2.845235079022215359e+03
1.941609576790935750e+15	2.566693167159707173e+03
1.943373400555812750e+15	2.284480745264458164e+03
1.945137224320690000e+15	2.062844552150287655e+03
1.946901048085567000e+15	1.914749439235711861e+03
1.948664871850444250e+15	1.836623925459003203e+03
1.950428695615321250e+15	1.805973951872906810e+03
1.952192519380198500e+15	1.765605948133022366e+03
1.953956343145075500e+15	1.721729685671260313e+03
1.955720166909952750e+15	1.689040496223087075e+03
1.957483990674829750e+15	1.658060673189311274e+03
1.959247814439707000e+15	1.471084114792373612e+03
1.961011638204584000e+15	1.298279869533266037e+03
1.962775461969461000e+15	1.246078767173904907e+03
1.964539285734338250e+15	1.193170188518456825e+03
1.966303109499215500e+15	1.137827733736878372e+03
1.968066933264092500e+15	1.102698216082987528e+03
1.969830757028969500e+15	1.108155025948834464e+03
1.971594580793846750e+15	1.074335693432142762e+03
1.973358404558724000e+15	9.888914788560882698e+02
1.975122228323601000e+15	9.598383553294829653e+02
1.976886052088478000e+15	9.815225008422308974e+02
1.978649875853355250e+15	9.180111076658311049e+02
1.980413699618232250e+15	8.007158887329228492e+02
1.982177523383109500e+15	7.566304128353057195e+02
1.983941347147986500e+15	7.447851909261678429e+02
1.985705170912863750e+15	7.020807811740321540e+02
1.987468994677740750e+15	6.500409829633500749e+02
1.989232818442618000e+15	6.334011750090934356e+02
1.990996642207495000e+15	6.237764253352996775e+02
1.992760465972372000e+15	5.893684528510954124e+02
1.994524289737249250e+15	5.520473348831869771e+02
1.996288113502126500e+15	5.420940654959683798e+02
1.998051937267003500e+15	5.335951908455791681e+02
1.999815761031880500e+15	4.713525538591688928e+02
2.001579584796757750e+15	4.117787874275450122e+02
2.003343408561635000e+15	4.281255312695780617e+02
2.005107232326512000e+15	4.389431124982829715e+02
2.006871056091389000e+15	3.758801097230125947e+02
2.008634879856266250e+15	3.214900254554958678e+02
2.010398703621143250e+15	3.487263027602958800e+02
2.012162527386020500e+15	3.663586248482765200e+02
2.013926351150897500e+15	3.105153526176808896e+02
2.015690174915774750e+15	2.649691760067145765e+02
2.017453998680651750e+15	2.894140306474126874e+02
2.019217822445529000e+15	3.077370609343632282e+02
