899.642	2391.65
901.267	2412.39
902.891	2380.24
904.516	2417.58
906.14	2390.61
907.765	2388.54
909.389	2380.24
911.014	2400.99
912.638	2426.91
914.263	2384.39
915.887	2369.87
917.511	2431.06
919.136	2403.06
920.76	2354.31
922.384	2412.39
924.008	2409.28
925.632	2383.35
927.257	2397.87
928.881	2410.32
930.505	2415.51
932.129	2351.2
933.753	2417.58
935.377	2360.54
937.001	2416.54
938.625	2358.46
940.249	2404.1
941.873	2384.39
943.496	2385.43
945.12	2386.47
946.744	2405.13
948.368	2378.17
949.991	2422.77
951.615	2348.09
953.238	2415.51
954.862	2394.76
956.485	2415.51
958.109	2346.02
959.732	2411.36
961.356	2392.69
962.979	2398.91
964.602	2390.61
966.226	2377.13
967.849	2405.13
969.472	2389.58
971.095	2398.91
972.718	2359.5
974.341	2409.28
975.964	2395.8
977.587	2354.31
979.21	2399.95
980.833	2397.87
982.456	2402.02
984.078	2361.57
985.701	2407.21
987.324	2387.5
988.946	2387.5
990.569	2386.47
992.191	2402.02
993.814	2335.65
995.436	2431.06
997.059	2393.73
998.681	2418.62
1000.303	2412.39
1001.925	2450.77
1003.547	2352.24
1005.169	2415.51
1006.791	2446.62
1008.413	2452.84
1010.035	2411.36
1011.657	2459.07
1013.279	2416.54
1014.901	2481.88
1016.522	2506.77
1018.144	2834.51
1019.765	3834.32
1021.387	6290.27
1023.008	8226.62
1024.63	7464.32
1026.251	5527.97
1027.872	4828.94
1029.493	3883.06
1031.114	3064.76
1032.735	2643.68
1034.356	2515.07
1035.977	2378.17
1037.598	2361.57
1039.219	2414.47
1040.839	2381.28
1042.46	2422.77
1044.081	2432.1
1045.701	2358.46
1047.322	2402.02
1048.942	2389.58
1050.562	2381.28
1052.182	2384.39
1053.802	2377.13
1055.423	2353.28
1057.042	2381.28
1058.662	2400.99
1060.282	2402.02
1061.902	2346.02
1063.522	2393.73
1065.141	2392.69
1066.761	2350.17
1068.38	2371.95
1070	2395.8
1071.619	2379.21
1073.238	2384.39
1074.857	2349.13
1076.476	2419.65
1078.095	2374.02
1079.714	2421.73
1081.333	2371.95
1082.952	2398.91
1084.57	2292.09
1086.189	2424.84
1087.807	2306.61
1089.426	2419.65
1091.044	2347.05
1092.662	2392.69
1094.281	2364.69
1095.899	2382.32
1097.517	2385.43
1099.134	2400.99
1100.752	2371.95
1102.37	2407.21
1103.988	2338.76
1105.605	2393.73
1107.223	2364.69
1108.84	2406.17
1110.457	2385.43
1112.074	2400.99
1113.691	2384.39
1115.308	2377.13
1116.925	2377.13
1118.542	2385.43
1120.159	2347.05
1121.775	2428.99
1123.392	2302.46
1125.008	2374.02
1126.625	2363.65
1128.241	2383.35
1129.857	2350.17
1131.473	2406.17
1133.089	2344.98
1134.705	2393.73
1136.32	2369.87
1137.936	2418.62
1139.552	2341.87
1141.167	2390.61
1142.782	2330.46
1144.398	2396.84
1146.013	2343.94
1147.628	2437.29
1149.243	2356.39
1150.857	2365.72
1152.472	2339.79
1154.087	2416.54
1155.701	2335.65
1157.316	2421.73
1158.93	2294.16
1160.544	2416.54
1162.158	2304.53
1163.772	2406.17
1165.386	2322.16
1167	2436.25
1168.613	2332.53
1170.227	2400.99
1171.84	2379.21
1173.453	2375.06
1175.067	2366.76
1176.68	2376.09
1178.293	2327.35
1179.905	2403.06
1181.518	2381.28
1183.131	2385.43
1184.743	2382.32
1186.356	2375.06
1187.968	2342.91
1189.58	2426.91
1191.192	2415.51
1192.804	2375.06
1194.416	2329.42
1196.027	2356.39
1197.639	2384.39
1199.25	2378.17
1200.862	2380.24
1202.473	2351.2
1204.084	2369.87
